,x,y,theta,eFL,eFR,eRR,eRL,timestamp
2961,0.39268091320991516,-1.994648814201355,0.9931675791740417,21162.0,16355.0,18133.0,19382.0,1649348710.4890852
2962,0.39268091320991516,-1.994648814201355,0.9931675791740417,21164.0,16357.0,18135.0,19384.0,1649348710.509752
2963,0.38011908531188965,-1.9997085332870483,0.9933839440345764,21167.0,16359.0,18137.0,19386.0,1649348710.5301545
2964,0.3692800998687744,-1.9999895095825195,0.9910070300102234,21168.0,16361.0,18139.0,19388.0,1649348710.5513475
2965,0.36775699257850647,-2.00166654586792,0.9849656224250793,21171.0,16363.0,18141.0,19390.0,1649348710.5724993
2966,0.3615657389163971,-2.0035462379455566,0.988503634929657,21172.0,16364.0,18143.0,19392.0,1649348710.5925827
2967,0.3571525514125824,-2.0038371086120605,0.9910092353820801,21174.0,16367.0,18145.0,19394.0,1649348710.6132832
2968,0.35404321551322937,-2.0046892166137695,0.9938486814498901,21176.0,16368.0,18147.0,19396.0,1649348710.6333678
2969,0.3480536639690399,-2.005417585372925,0.9919507503509521,21178.0,16370.0,18148.0,19398.0,1649348710.65383
2970,0.34906163811683655,-2.005955934524536,0.9906532764434814,21180.0,16372.0,18150.0,19400.0,1649348710.6745186
2971,0.34906163811683655,-2.005955934524536,0.9906532764434814,21182.0,16374.0,18152.0,19402.0,1649348710.6954143
2972,0.3297463059425354,-2.010500431060791,0.9919213056564331,21185.0,16378.0,18156.0,19406.0,1649348710.7367752
2973,0.3263096809387207,-2.0104191303253174,0.9890474081039429,21187.0,16380.0,18158.0,19407.0,1649348710.7566626
2974,0.3221261203289032,-2.011517286300659,0.9929512143135071,21189.0,16381.0,18160.0,19409.0,1649348710.7772355
2975,0.318338006734848,-2.013481855392456,0.9912942051887512,21191.0,16383.0,18162.0,19411.0,1649348710.7975645
2976,0.31477370858192444,-2.014885187149048,0.9930594563484192,21193.0,16385.0,18164.0,19413.0,1649348710.8182423
2977,0.3127356171607971,-2.0143513679504395,0.9906246662139893,21195.0,16387.0,18166.0,19415.0,1649348710.8391714
2978,0.3127356171607971,-2.0143513679504395,0.9906246662139893,21197.0,16389.0,18167.0,19417.0,1649348710.859205
2979,0.30256378650665283,-2.0165507793426514,0.9921731948852539,21199.0,16391.0,18170.0,19419.0,1649348710.8802888
2980,0.28246793150901794,-2.0211455821990967,0.9901937246322632,21214.0,16406.0,18184.0,19434.0,1649348711.0446308
2981,0.26622554659843445,-2.0244500637054443,0.9919483065605164,21216.0,16408.0,18187.0,19436.0,1649348711.0652227
2982,0.25244835019111633,-2.029493808746338,0.9878408908843994,21226.0,16417.0,18196.0,19445.0,1649348711.1674366
2983,0.23596937954425812,-2.0315299034118652,0.993219256401062,21231.0,16423.0,18202.0,19451.0,1649348711.228709
2984,0.23322415351867676,-2.0345957279205322,0.9940788149833679,21233.0,16425.0,18204.0,19453.0,1649348711.2486632
2985,0.23322415351867676,-2.0345957279205322,0.9940788149833679,21235.0,16427.0,18206.0,19455.0,1649348711.268907
2986,0.23322415351867676,-2.0345957279205322,0.9940788149833679,21237.0,16429.0,18208.0,19456.0,1649348711.2894428
2987,0.21461738646030426,-2.0371851921081543,0.9944918155670166,21239.0,16431.0,18209.0,19459.0,1649348711.309957
2988,0.2118784636259079,-2.0379350185394287,0.9919078350067139,21241.0,16433.0,18212.0,19461.0,1649348711.3305178
2989,0.20637764036655426,-2.038576364517212,0.9916950464248657,21243.0,16435.0,18213.0,19462.0,1649348711.3510005
2990,0.20320525765419006,-2.039729356765747,0.9878847599029541,21245.0,16437.0,18215.0,19464.0,1649348711.3716235
2991,0.20152875781059265,-2.040304183959961,0.9874811172485352,21246.0,16439.0,18217.0,19466.0,1649348711.3921292
2992,0.20152875781059265,-2.040304183959961,0.9874811172485352,21248.0,16441.0,18219.0,19468.0,1649348711.4127214
2993,0.19254106283187866,-2.043889045715332,0.9923657774925232,21251.0,16443.0,18220.0,19470.0,1649348711.4332075
2994,0.1917509138584137,-2.0440523624420166,0.987197995185852,21252.0,16445.0,18223.0,19472.0,1649348711.4538827
2995,0.18766804039478302,-2.0456299781799316,0.9925673007965088,21254.0,16446.0,18225.0,19474.0,1649348711.474449
2996,0.179265096783638,-2.0478785037994385,0.9927727580070496,21258.0,16448.0,18226.0,19476.0,1649348711.4956024
2997,0.17640827596187592,-2.0465404987335205,0.9900901913642883,21259.0,16450.0,18228.0,19478.0,1649348711.5173464
2998,0.17111538350582123,-2.0478386878967285,0.9862910509109497,21261.0,16451.0,18230.0,19480.0,1649348711.5378542
2999,0.17528298497200012,-2.0484185218811035,0.9939817786216736,21263.0,16453.0,18232.0,19481.0,1649348711.5582302
3000,0.17528298497200012,-2.0484185218811035,0.9939817786216736,21265.0,16455.0,18234.0,19484.0,1649348711.5786533
